beta,pers,epsilon1,epsilon2,alpha1,alpha2,alpha3,scale1,scale3,kaps,evidence,participant
0.0790886316059763,3.29800900259076,0.383975270712329,35.4417196283021,0.731841586739293,0.160273898064376,-0.388500021824527,0.295543921993687,0.536081223437916,0.259776432973953,-37.7705796986768,397
0.0740544216780145,2.80425135579181,0.784150304731789,6.63709373324482,1.01575064375853,0.600046782151164,-0.873643272003184,0.0918138525821068,0.570939425329466,0.177308400904307,-53.0969593125095,398
0.0586144023517078,2.54757120959281,0.572680862646063,14.3484507313799,1.1773664977094,0.734383463656381,-0.331170450404343,0.31883248175901,0.860667109905523,0.0769723706850369,-61.8710870037654,399
0.0614758049597336,2.22342408337628,0.452241988190012,9.05547105925453,0.751299862027401,0.21712109515049,-0.50732760461308,0.373367109565051,0.77804666547679,0.0164521981213391,-75.9126080077459,401
0.0675729529900196,2.0092142846413,0.553695237451035,14.9012313322285,1.86867905116834,0.167810592632174,-1.03904486927175,0.154047489545018,0.715974114919304,0.195772547462532,-48.2147325195815,402
0.0969157797282961,2.20013032614977,0.599302058235797,4.06583330197495,1.26470611308619,0.306500837145236,-0.852930631744978,0.0874614722187965,0.525731246501798,0.0801673853776147,-52.6068414385096,403
0.0894304721132819,2.38540604118306,0.5265066103663,4.68725885266186,1.42863126086566,0.15463159861163,-0.66769835527611,0.0710968824904396,0.734164731008998,0.0411338181510116,-49.8885644180456,404
0.0375070412925656,1.63922433358723,0.551176632378436,32.4016978235196,1.26643086714236,0.48950013968856,-0.97708342310804,0.261102289857554,0.275964087522735,0.277058065961749,-92.924968700912,405
0.0884626693512232,1.48238413523751,0.777433513343625,14.1340708261213,1.1425657336903,0.995670513494457,-1.11317743232442,0.0625174363530842,0.784194050089279,0.0195288079876589,-64.0307486279798,406
0.0715726821540864,2.03894037263608,1.00798732721375,5.22492726839472,1.22023048569598,0.565479858098342,-0.382676472945813,0.51333726726818,0.764429190503159,0.0380643478451048,-78.2866408570336,407
0.0974155372661465,1.64379001696132,0.425978675355046,5.25392498617102,1.34912294224518,0.694815000833214,-0.687140144414978,0.085118605929427,0.837574576066992,0.229765139830012,-64.9229916980432,408
0.098650728882636,2.41314869093946,0.70258715557939,6.87999069869625,1.45682781903602,0.534559737430068,-0.721440887517373,0.109996765015948,0.802714176612235,0.0679216707479496,-53.794175398397,414
0.0514390778836778,1.49943395733664,1.38702152649566,15.0218785133098,1.87164098162658,0.971502723083711,-1.24207252329975,0.0369141770557019,0.759533514390515,0.104061960640838,-70.3057539242471,418
0.073843662566345,2.44921789219556,0.635926989683113,22.2255045448742,1.36826856429064,0.639485855952272,-0.834359288399411,0.0755187433541757,0.793835080640174,0.0929941609195467,-30.0600709769993,421
0.0853380656200283,2.83613871152206,0.530830022725479,18.0063712576399,0.902980912489911,0.478832280402935,-0.782250016788371,0.191874598019141,0.652271096226811,0.100920199478599,-43.971357828154,424
0.107509767643951,1.90848076398754,0.753527396564499,2.045451765933,1.52986062529519,0.371506133152449,-1.03241253501407,0.0678925590989157,0.541534842230061,0.0618499881672827,-41.0574404604437,431
0.077128997464877,2.10682333122016,0.463609084964908,3.3277662743598,1.40758866658079,0.43003582890841,-0.705509885156644,0.375226919827714,0.648683340384244,0.283270396354816,-66.4173057205908,432
0.120304302070501,2.5834005449342,0.497194966912101,31.6097826633487,1.19635246859135,0.0347275361269666,-0.894647911852622,0.109818535901087,0.22775555130017,0.0278281444689195,-15.5684884149293,434
0.0757372119207081,1.72799619935681,0.624588724544949,32.7526260066015,1.38730277925453,0.947052577036716,-1.03272017174795,0.111505145197903,0.83301096295893,0.211281147973847,-76.0489761624579,435
0.0948439139435604,2.21613753554506,0.540843651772032,3.26299595791748,1.42097687370766,-0.196962546035612,-0.619677094398029,0.127326938027549,0.563741193139822,0.174990330858519,-53.2141019339215,442
0.0673427736012499,1.3970360397352,0.670393348863368,24.2658205667805,0.500047255250817,0.321971859011879,-0.421663273867095,0.183801603994754,0.410327852394627,0.0382292343718397,-106.302544010273,445
0.0725895421091865,2.63507265955875,0.687121492904921,7.39763643565415,0.660270573237776,0.511471676601548,-0.365625024737597,0.0948074311272989,0.744920817226137,0.145014047275963,-62.4852787285298,452
0.0670172554481653,2.42041693793945,0.524455369680578,5.09210840822642,1.68443120662292,0.785003985632703,-1.23359189726821,0.0833548596428232,0.653401991535759,0.126507929556219,-49.4500167197369,457
