beta,pers,epsilon1,epsilon2,alpha1,alpha2,alpha3,scale1,scale3,kaps,participant
0.0515602515752483,1.81740448635549,0.655848074715184,84.8516785656942,0.914364216356466,0.330142708200013,-0.293138547350227,0.21226670191554,0.377747375185193,0.0272016850676717,42
0.0617465861396767,2.85174965130877,1.34877222486991,15.6595530215508,1.89648418624111,0.348326974113207,-1.03184564026235,0.0523807410992282,0.670176727764403,0.0785686612405982,46
0.0823515560557321,2.54465820141594,0.718039561943738,26.2871157089757,1.10291020102913,0.95952819397736,-1.3151744883992,0.0650770249342953,0.376364235041789,0.0336671623748147,47
0.0546870602632446,2.30047279262765,0.837472928892955,14.6401990017027,1.32264105357298,1.45987988471572,-0.656888010704917,0.0552924332269112,0.88598322308845,0.0503075815270524,48
0.0437321091613911,1.01615190165279,0.51142084883772,18.6860408432826,1.05915881422896,0.13649281160674,0.251207951015082,0.349363889936709,0.244050679352919,0.317822695367274,49
0.0336710303422594,2.06230521634654,0.64200897808093,19.9773042322893,0.984085952307743,0.455792951026602,0.11866055817686,0.146477015956945,0.640650622334735,0.120688076875462,51
0.0940047661084611,2.46644150542878,1.11871979721855,14.0809638740101,1.65292834912673,0.677639969821166,-1.32388095573556,0.031642930678312,0.758984255609725,0.042588979213254,52
0.0617588500703344,1.52441937287417,0.863739636745266,32.996804350894,0.937947835244116,1.00905217879459,-0.750515232360087,0.0749827837932748,0.66014188816422,0.366166501185431,69
0.106108408850373,1.9079555719097,0.339878322012013,24.1435178403201,1.28109889942221,0.774372236208294,-1.15709734644669,0.0880214997337249,0.628177792248839,0.156036804108663,72
0.0599795087599743,2.04277004518295,0.516479805715163,12.0515925643472,1.54911666723065,-0.140642112809896,-0.4360469598046,0.116868105924826,0.570509575436587,0.0877360407790279,74
0.0733072091856536,2.6458020229838,0.524763432354108,1.96565771520165,1.38710845764589,0.321084229902727,-0.371292082912531,0.0570743407202856,0.782836897919121,0.0906533489630153,75
0.0420620568759216,1.51497072308585,0.52880425277139,70.9237830144881,1.08302958384987,0.751879619206651,-0.851536798112817,0.209470718472413,0.70264830104309,0.518035835082086,77
0.0778306557235396,2.42180289472133,0.265106967514254,6.29934129282332,1.58887337334048,0.616208158200173,-0.799532925404874,0.105940036053042,0.729209161713832,0.112856079277525,79
0.101382967912005,2.83219509776496,0.785978526176561,11.2385139368398,1.32673009212425,0.518885043146571,-0.696061946324889,0.0791785493066555,0.798984522740795,0.0615163968850074,85
0.0546688510275805,1.96275315118888,0.407227566645802,4.06924605184468,0.899983787288855,1.02214180137724,-0.0804046207779689,0.229234793140823,0.604060143657185,0.0274247696712936,87
0.086120911731864,1.72169393432831,0.465245622947737,19.0235055690834,0.8676145068167,0.316060716073388,-0.0801727767650058,0.0731212854245292,0.719361310029204,0.0562463259289811,88
0.0540364297647946,1.0040743964565,0.686403998912623,22.9597875155369,1.35354422031467,0.724289962967916,-0.915604563163569,0.050983392424925,0.767881896756979,0.028376102817763,90
0.0513649034921079,2.66270030818145,0.607442335651831,17.2159918610987,1.89247724362648,0.704728936688025,-1.35962254947198,0.223363209771416,0.557643222343198,0.185489058150594,95
0.0584546158193432,3.92584287056351,0.551399266238565,38.7760649445722,1.32199840748082,0.949247675698403,-0.63507858729679,0.0616298873625477,0.84707531586512,0.0342056510111463,218
0.0626598274799755,3.32384602166601,0.479934824935206,25.5966132637786,1.87338292010621,0.377322533118899,-0.854675712557267,0.0758473441227354,0.748915763037085,0.0836581170404173,219
0.139830911141048,2.34906408759035,0.450772005025525,4.10126053614582,1.44017292381499,0.51539672143779,-0.377614422945143,0.0361539428180893,0.819540459680942,0.0206935521644643,220
0.0924540645878714,1.87876470907385,0.682838398473602,13.8927459451376,1.19199385192256,0.489323881208273,-0.933813095478854,0.0459565458831373,0.764934506422879,0.0191747885097039,221
0.097207653706767,3.67237775234346,0.411314019635095,10.4490166818522,1.14489035831539,0.462552488679286,-0.531762182460203,0.406534123848282,0.673270040402977,0.35654291220131,223
0.0744026482449101,2.81716551533616,0.682603135395603,15.3110362216497,1.62122823616211,0.33620041579247,-0.756499452100872,0.0606764887465434,0.818900075154137,0.0635141573973949,225
0.0586489861569959,1.97282901819458,0.877028082296426,16.296290873503,1.42592927532126,1.11303935491439,-1.0652173029286,0.0687184607889333,0.820944330916068,0.0903653784779936,226
0.0427502675767318,2.74906027100979,0.698585086557867,46.242542739864,1.14481013345393,0.374670294184121,-0.509455304813343,0.0839796903002158,0.627268162524453,0.0781520151513878,229
0.0902944387423578,3.51657013210344,0.999816812335642,3.88500749556039,1.03580149711405,0.785736713210516,-1.33541614230467,0.0705854814012826,0.260676644477228,0.160020681152481,230
0.073020509935722,2.33969539801649,0.685736512661217,41.937113290882,1.62882980747726,0.790758731370725,-0.948703496988167,0.0937110554459091,0.855493256046458,0.0402434109374885,232
0.0385470318829098,2.19764478423394,0.582467118865808,18.4267720701326,1.25820930784342,0.166648463964473,-0.030512998856806,0.338282755733148,0.6261218076827,0.0875100893097181,233
0.109435646783242,3.05069250983694,0.700774920444056,1.73647703844257,1.16099126029239,0.596900190264747,-0.46527659964049,0.0526941306294493,0.613231403791995,0.154867472397774,234
0.102749144867605,2.19190716212769,0.566101483699834,6.23536973175668,1.12350292249298,0.853560951019559,-1.07863569746551,0.0580489454111722,0.806382724511853,0.114372692012301,242
0.0852155437605627,1.5953564953697,0.592306595083651,6.76351094035634,1.19710194083746,0.990514681724163,-0.557014188965613,0.101129233618461,0.877696110522134,0.0768754609487376,243
0.0653769016202363,2.96154278282999,0.408589725107885,43.4369651392809,1.45346488000082,0.697847844710124,-0.953763868925014,0.0686727751999716,0.826549214941411,0.0251290997007286,245
0.0662596498346936,1.59674368429544,0.450028098422506,25.955538161936,1.33516137520948,0.635170393406428,-1.18183576773777,0.136260428930159,0.669081124215711,0.118753914132999,247
0.12021183622621,1.93162080639585,0.399872413210142,8.31875538252391,1.39022160161937,0.750647811196114,-0.783301993884205,0.0763246140026141,0.881033561542461,0.0602112921111523,248
0.0811066088033069,2.34164290589944,0.448592399222332,7.71915455291631,1.78214404935233,0.65426098875665,-0.971865641432159,0.329607098127591,0.800812510870417,0.313024016598146,250
0.0958921522007631,2.7163527264139,0.649018446682878,4.44462397442657,1.53521433486625,0.523109258957651,-0.899332989871267,0.0683688953997022,0.687196470488482,0.050267147430173,253
0.0662257728877758,1.37856016252755,0.43741566922394,4.43977716222455,1.0709040499311,1.37610820054698,-1.21809494924983,0.679601295631131,0.677494256299356,0.0199805982724878,255
0.0788629916178278,2.39446584968135,0.440205904250192,6.70334193789895,1.54232181429804,1.13339311557993,-1.28516538729613,0.0408982055309518,0.801030011353772,0.0147015267164839,257
0.0593805172918316,2.54048076519787,0.404430708803635,36.6350506540487,1.58450994685636,-0.0534791737022144,-0.617052526489226,0.0400345223979665,0.593009819257059,0.388894001772647,258
0.0514519452267803,1.25849632300884,0.829824018090752,29.2010262857544,1.74724584898374,0.568421011678925,-0.549054755275918,0.0438734677829309,0.887786207712986,0.0274282461234573,259
0.0550370942746578,0.711575510217453,0.604822767832158,47.5237653128472,0.72055683086403,0.995529073684533,-0.841557466350871,0.436933553468419,0.770420953635287,0.056038641657716,262
0.0801856617566356,1.57635346694402,0.455188088998685,7.60234559977299,1.47474675615612,-0.0745014546746118,-0.650862862674382,0.349554145225053,0.600897857009281,0.0343970254877677,264
0.0593971097436402,2.7531554476432,0.411006685261288,11.9807088525983,1.20693131723657,0.62527165660637,-0.457531314025542,0.162518679248177,0.519515059373836,0.048938905774836,266
0.122939802410434,2.80552635983123,0.822178810897628,5.79283428409149,1.41006815282937,0.0279399081475587,-0.618860543472887,0.0553213450180379,0.700833779217778,0.0358093258407143,270
0.0753764497609186,1.77984644833564,0.464385794519204,5.86329539326978,1.71674211911914,0.274510971248387,-0.231980114374505,0.0883846429345912,0.805554654555315,0.0806799076034646,272
0.0879226190421402,3.35877193514226,0.808581839023382,2.75294162864717,1.33724204086205,0.687714427609409,-0.796738829526085,0.048622779271501,0.744194744757954,0.0581462336833182,273
0.122464068661201,2.94488257609468,0.469308143738473,2.19092891511548,1.07078621952146,1.01706004981983,-1.18313236772584,0.0699940717295028,0.64151554311142,0.315408765878624,274
0.0620535026296093,2.88999983747925,0.530470462358685,10.2048615742721,1.18361696231364,0.57890400197068,-0.803617780956579,0.299265331004357,0.494167718984146,0.0999072782853903,276
0.0588227483778763,2.97315996648597,0.759622095997392,18.3895550534036,1.749407558249,0.314073690642436,-1.08105168543714,0.0974027955023054,0.553471807012303,0.0818600006736461,277
0.112268705728672,2.69090570147885,0.39669427313497,18.1418939680194,1.09458061480815,0.515168706888492,-0.562918038925426,0.0833520392579021,0.822014801984494,0.0988557207101359,278
0.0397712236568303,1.2032420486202,0.781835551327571,12.510324296416,1.28749954348948,1.17511747009806,-1.32802590284957,0.10898561590771,0.27623112432087,0.186513125437375,280
0.0938164932283216,2.2740346412797,0.290456616285292,7.19067012500561,1.13448944264928,0.0882921908035401,-0.47444438446994,0.0432721212274781,0.770637529834804,0.0148443930386211,281
0.0839998486664393,1.63374297012137,0.512178301706071,5.57696749121196,1.65168016413492,0.217098421656231,-0.716137107974862,0.186038487945664,0.684474206934776,0.103233378962305,283
0.0743843681056484,2.6674137127016,0.430875136072983,28.705086032631,1.11532805876661,0.767911284137946,-0.890460117493821,0.303118869116029,0.713453515551844,0.0789782366336137,287
0.0613885097783605,1.40179737797471,0.718157998241003,25.4996219211838,1.11667812629369,1.01706148743436,-1.31352472863631,0.277007664081298,0.361297606159282,0.0746928839490009,290
0.0941991512550442,2.17581116801148,0.8433525363097,3.14753015549858,1.14022480573902,0.64043664857432,0.18495379786276,0.583427372419333,0.827802492307199,0.0171500541845247,294
0.0391225891773398,2.38481993830247,0.630762503626112,40.3395214429788,1.24385854336293,1.06777001722861,-1.08783346562835,0.165207874872578,0.676687476234975,0.0675719527783878,296
0.078357502605377,1.3613539211761,0.81160384725046,12.3237874198507,1.01779836671083,1.08568587940529,-0.828587172808183,0.16717957972697,0.747517788075747,0.560624418933558,298
0.0708312712010445,0.988760953001658,0.717324327275429,11.1392607182473,1.12974037011027,0.754941494896852,-0.525799473545725,0.0902398832540912,0.710727046818191,0.261035758769871,299
0.083632093830385,3.2852283269975,0.432135305666434,37.8070301696347,1.26263317139159,1.17897535268497,-1.11518866759094,0.0638000841513622,0.874005171967515,0.0238544301135118,300
0.0996042048263253,2.09863767210403,0.807366888390769,7.80720352723335,1.46639884378921,0.647638560692874,-0.746216675404191,0.0241865046466044,0.837621212245992,0.0208035972997903,301
0.079878453733379,1.95849039918034,0.423843493024689,35.2695967030693,1.44557668170018,0.310307582920129,-1.08318660398967,0.15170186517294,0.509099848089851,0.0462178269405595,303
0.0498850561119258,1.25125383750147,0.563110201434957,2.16333645989152,0.832541876762976,0.872597614927535,-0.244528804787947,0.75348404326598,0.699976662166782,0.108006944202271,305
0.0887081319166442,2.42296454221312,0.489391138474037,23.9607476758432,1.48183675325966,0.775699949046184,-0.782774116137757,0.0403719367307639,0.859668230328982,0.0207197630350005,307
0.114819245751191,2.23173350824731,0.59043211956912,5.2975984644104,1.65921843920211,0.556261731955596,-0.975870911162344,0.0560418546224707,0.818014543284226,0.0273180948707273,309
0.0653220951857818,0.99310625367659,0.631566215121197,7.17340271665881,0.807841924792543,-0.185326717965271,-0.330092314761082,0.0819471054691835,0.636414225819937,0.115204095496722,311
0.0898600654725488,1.22961731275382,0.448423454048196,19.2171155908497,1.47738508421398,0.264375613647411,-0.957143670804817,0.0899618786601659,0.678705541601445,0.218980749513463,313
0.0673304227024362,1.85194916148671,0.760969742440485,35.6062314413587,1.34636820351194,0.615635392829204,-0.389175749093044,0.043615393933941,0.887401049679024,0.0170492261844857,314
0.0617004221130426,2.99679597238643,0.666942326245582,19.7410856788992,1.42862387886646,0.585289047800367,-0.883255743583161,0.126257108038343,0.668216882214003,0.10559998981895,316
0.0884062385393925,2.05619718158864,0.47664932799165,53.4978108182987,0.837647109281015,1.04152316319742,-1.1843003971888,0.109363167664744,0.426213561463104,0.0466167776884525,317
0.0452530980578034,1.37773151824943,0.897063825848458,72.5336388358912,1.15896626617152,0.224304754960377,-0.544678637648711,0.164169479696883,0.38136057409856,0.13191384177227,318
0.079501450381534,2.18642408041057,0.915585564238716,55.4091046117362,1.77972533143212,0.181677319194274,-0.563705393671286,0.0481374040808761,0.866292843575787,0.0682099921450182,319
0.0764550540309839,2.81770015792543,0.830119807105216,6.80581443861735,1.2944049995242,0.600313052296717,-0.989368752902132,0.0964930576819577,0.492527395167134,0.100960748088737,321
0.0637844701238824,1.60738735160911,0.473854543553665,13.8031281293914,1.4144373047905,1.04541177505552,-0.69324237186915,0.0975013192304587,0.839591664653545,0.049332489368344,323
0.0535712415873485,1.12100745594687,0.570434744322646,8.47474049759547,1.479205753051,0.799231908736936,-0.792389616248724,0.437707976571501,0.820445746174438,0.0648608215025465,334
0.114494837168382,2.49981010369119,0.483794632596545,12.0616381884616,0.82763326083896,0.948916809052548,-0.544123858509702,0.0490551575717759,0.801599473646331,0.0145356354839724,335
0.0778220564214776,2.69618946073397,0.697969891752743,36.7462269112647,1.37004933741292,0.881666109906255,-0.802610316354578,0.119001013004229,0.862634365207377,0.0493159050799389,336
0.0519636170871204,3.33829994274916,0.677112882261142,6.56944354355113,1.37891010489586,0.70207446939153,-0.393656075031443,0.15335339690219,0.660795791825487,0.219769388630375,338
0.0642531232724622,1.31484320034462,0.513495162000707,5.09953996448863,1.68523095715543,1.08334551220317,-0.196211178247935,0.0809950989473797,0.848628174613577,0.0783578139582295,340
0.0679571944699496,2.38628352975244,0.853724102755325,13.4160737431879,1.41080093519089,0.715101598324896,-0.959353181666184,0.0512605231101342,0.798379381253016,0.0911804310241603,341
0.0720402638026202,2.03784087034954,0.814185326117627,28.2661094223292,1.47832921010117,1.08774905881357,-1.05571089000752,0.0549398945761645,0.886708866648367,0.0581093957455243,343
0.0860821763430507,1.8868234175594,0.408891129280977,22.609807489211,1.18902083409913,0.619906820609321,-1.08654142829309,0.136445761289157,0.521746168278921,0.0425443421154951,344
0.0795184306961586,3.05011939425345,0.604787293878589,36.12567941393,1.34332618810165,0.841407559196049,-0.816164291022804,0.0993470749429881,0.835660899639375,0.27521126280141,345
0.124815731784181,2.19912373312619,0.469760445518389,7.2369388836067,1.3816655373423,0.588620475032313,-0.714214543952998,0.0452795511022898,0.856741467506161,0.0221769254415277,346
0.0465781046851478,0.695647849446325,0.407134867316191,2.01723683346514,1.0147434296168,1.03158500710971,-0.758679079395541,0.280912842425222,0.692093955517723,0.075480579203748,347
0.0689242376229514,2.16197655591934,0.463990326722613,22.8360799636346,1.61263157932816,1.03440405763182,-0.853773276484113,0.159994915808601,0.863627585029643,0.118516637980491,349
0.0987798517390442,1.90317902740174,0.690505786057507,5.00139845619162,1.19262882738284,0.176725385069291,-0.539107671974328,0.0936466241484652,0.587866298961635,0.195462804065896,350
0.0973653518229688,2.96216453509364,0.555572311061399,5.42508667407019,1.21959041100228,0.589330349730345,-0.394929459347105,0.0540693922961637,0.705045348231611,0.300104881367708,352
0.0613121892270604,2.54511497803888,0.899746264273872,44.6097953862825,1.28929473380039,0.473687909427944,-0.680783015278742,0.0441688498020891,0.771664865031484,0.0380403847655203,354
0.0847779751429992,2.37861548161037,0.753387080792316,5.88821879183767,1.1364046164687,0.892044269739272,-0.45178495621348,0.509186836977328,0.843622480908527,0.0564980242410547,357
0.0944491964925284,2.50106042000241,0.603292810150947,3.73910388992547,1.2994775069098,0.0511416652294874,-0.0523541442778929,0.533246034797816,0.697117393956134,0.0663010428682676,358
0.0804315952885638,2.44491660653322,0.610442929999624,25.3952642832109,1.45003038376124,0.565453327502396,-1.0023962999612,0.0446068629815032,0.788891957675166,0.0329324716418746,361
0.0593328439514607,1.66525240698425,0.68558435707201,9.100036698559,1.31840247789382,1.17978992029113,-0.748457319436927,0.471593874287268,0.857524924219028,0.0314248014953954,362
0.0915609370133958,2.1371416692815,0.598405741577246,5.13595991127529,1.6691290626632,0.576160607918409,-0.55620379038581,0.156741315938078,0.814481020916725,0.204916578630048,363
0.0713155253918489,3.09861683898155,0.515888715577267,34.1475977133871,1.38076724465933,0.990817510476322,-1.00544079502267,0.107604826041547,0.82486569885575,0.299395448232936,365
0.0953430384543232,1.95913010610243,0.526067293449058,12.9421086704396,1.3122668132229,0.667860451619821,-1.2225063178413,0.0710160043953277,0.653256652258642,0.0719090609701422,367
0.113882658770102,2.47846138928902,1.07915101325092,3.54007844717795,1.74818809113828,0.515985604619121,-1.04930311338732,0.0500553964435982,0.730354118578428,0.104795799810009,370
0.109285339003256,2.11369575485745,0.462034626243224,14.1828524563898,1.26196074354619,0.14628746852271,-0.746612360234147,0.244426549151365,0.409605444380742,0.0671026662965065,372
0.0798422385446582,3.42648907872088,0.52405082578708,9.20561936561815,1.34525383110261,0.516180905628814,-0.488212865589684,0.22661662427563,0.627920300530534,0.128357767403887,373
0.0965239228027902,2.39548848809811,0.694034353243262,8.30297906912167,1.15160213977334,0.725179514082548,-0.673866815180578,0.0731195602378442,0.807638676021691,0.125928646381675,374
0.0598052515049906,2.38438897453249,0.582268378873034,17.1597294754931,1.60039856154451,0.607276265242013,-0.624893875555565,0.046689645759906,0.815890669341242,0.0151967032094347,375
0.0850238014072894,2.56810992283726,0.483446207989073,4.68229159316979,1.49046339871492,0.346394402282761,-0.0781050815617815,0.165419032844367,0.764871439433713,0.34181331272584,376
0.104758954933607,2.05327583571397,0.64581325796938,13.4001315639826,1.4476827363158,0.883860194265053,-0.978070853380229,0.0466709736211445,0.87654532959199,0.0191556708279092,380
0.0926216086862759,2.04401781922197,0.575687194425128,9.63714087339401,1.30803773337379,0.757962142205292,-1.14428247265238,0.385031993656669,0.204734944218618,0.090865394016837,382
0.0524923036795226,1.30218319115858,0.585344069082215,2.6415991240511,1.4847283786089,0.111481194271457,-0.487395199062424,0.0966964167373537,0.588815729050296,0.18391639990851,386
0.0866564638520851,2.94607314800908,0.644420529251744,37.0881363286562,1.21685312725562,0.72111029586977,-0.966712909498552,0.119274542841269,0.648261187076152,0.319177410911027,387
0.124091640061555,2.14343259814882,0.377495774178124,1.62554304946101,1.27838387596649,0.405991006186272,-0.481628965738012,0.127347797031457,0.761656898123157,0.383046912323559,390
0.0551281169874555,0.617851713778903,1.00929765525577,9.27926467984083,1.01475667798113,0.995715700304661,-0.0586554474034004,0.392241411090816,0.482052538177357,0.0806285184934481,391
0.0695852350266264,3.26242920613682,0.476388030480207,51.6767127717299,1.04484931572947,0.304328640473484,-0.365141940272092,0.341425469351045,0.51644314705055,0.273387996237782,397
0.0750243895224294,2.79434387129021,0.781202747831878,6.05368691284243,1.03189764063952,0.591800837516855,-0.902341113053386,0.0845634814385652,0.581393035751233,0.186396864140675,398
0.0567827449296533,2.51921924584305,0.597009839069662,12.5278195525247,1.25440561039053,0.827383483820129,-0.119853998352542,0.28024109960705,0.848159058628522,0.0981736436898025,399
0.0635521248358158,2.18789732780667,0.534558599177734,9.88258263636193,0.923089268289318,0.322392974173631,-0.31872579885333,0.395253482433717,0.748399048796136,0.0245905470763369,401
0.069508333145313,2.0343218206,0.543314636041105,15.2968194571853,1.91491632711812,0.283543021762597,-1.18019199926879,0.15896678088783,0.751187727852409,0.223906416805373,402
0.0950836407900307,2.15891663203737,0.586392681115762,3.62192677150222,1.31648707782402,0.343000240072504,-0.806363745148211,0.0812644147734279,0.517859953841679,0.0816902015158713,403
0.0870937272016104,2.36354231795715,0.509382455825245,4.43408718162826,1.46105264935208,0.226849288302473,-0.581337005666857,0.0596576717862258,0.743312437802888,0.0445281331170514,404
0.0409847781269334,1.68915468439548,0.527723548693206,38.2886825694774,1.49595661140204,0.719564074926829,-0.864007957722321,0.342991335399737,0.26507242626488,0.300861204613717,405
0.0875414043445461,1.39900999865863,0.759389127736488,13.3453177686527,1.17319734652379,0.992847019474292,-1.29272852893265,0.0563434620452783,0.811657714531695,0.0197564155015076,406
0.0681259184929048,2.04651212523671,0.728107906176502,3.48051798424309,1.17614586487947,0.621308345310268,-0.212087576593036,0.523082051366664,0.791719665794828,0.0283031032180545,407
0.0966808121538717,1.56922593895735,0.42403806897817,5.00942435429253,1.36968016688993,0.666052008471125,-0.722512395633525,0.0602401918640213,0.873586801452846,0.24222588218179,408
0.0962478617897416,2.42423571589273,0.679525285831156,6.83778915432929,1.48630779253343,0.554579486426691,-0.626338197811441,0.102668909396816,0.818359541526932,0.0732652316939688,414
0.0498866468248261,1.58148893140984,1.32120849347599,18.8672022626959,1.74824063646449,0.939391021366005,-1.26554407707846,0.0494968563098745,0.794888858072923,0.0804152203153641,418
0.0739079055937917,2.43827452293723,0.666213701012474,29.023065855786,1.41960943022707,0.686431247644,-0.794158355464655,0.0685748786371673,0.810517446342707,0.105736235771614,421
0.0833364503770998,2.80875827908557,0.553242194862118,20.0434125228159,0.964639124848255,0.530826315694547,-0.576136910451643,0.185639677820891,0.629845320043704,0.103391964945559,424
0.10065707498263,1.87165673156178,0.74567997155866,1.74899814118411,1.57167116245694,0.385975738896821,-1.10781871209956,0.0613047323569198,0.619248475500307,0.089065228987349,431
0.0767999534934509,2.0837185465682,0.468090153239328,2.80998151235804,1.46563642425535,0.511966229154389,-0.655269102633339,0.394292600135195,0.653310814963987,0.281070769106542,432
0.127760312107589,2.73112004262074,0.505050036314502,39.3778998656206,1.428224731828,0.377835469361827,-0.888622154582889,0.15362926095198,0.200637777318577,0.0302032223922615,434
0.0757174740808731,1.66960742164733,0.649614864545931,45.6524557043775,1.36727020719882,0.914943866100429,-1.08946584096241,0.100241237659361,0.826365177241388,0.213537676016284,435
0.0909295720370162,2.15366130490624,0.554644152600485,2.97905903730815,1.41516187392655,-0.204359403981595,-0.725400042274581,0.106798879193803,0.608595331605773,0.203557828867318,442
0.0651711641156919,1.54058676933893,0.582298600354951,22.7258728814879,0.624149241908016,0.471032198021,-0.408050447414249,0.144200558265292,0.369796802622597,0.0437512943544505,445
0.0690665252366244,2.57168602111981,0.680568563042551,5.56670417669202,0.679956281860126,0.587852198863518,-0.123556216499356,0.0750964817858788,0.730900458368027,0.13271311317337,452
0.0675059515182351,2.36530177515253,0.507718076645641,4.64900774282792,1.70512013981404,0.805355865648064,-1.40233595982919,0.0748068125487265,0.693493148335449,0.138376225724085,457
0.0557279268018885,0.561461998562964,0.361623133573507,9.04674395571277,0.972702773696535,-0.221779858926112,-0.341747721194807,0.063905809081864,0.488693672440625,0.0835542599348029,458
0.0933961642253952,1.37555928068146,0.438586080938496,5.84759768596913,1.21013802821559,0.226522401973502,-0.65487317799966,0.117985973099272,0.70297049957059,0.0610436164593728,459
0.0962143517252324,2.00004427679795,0.747616096592219,6.53952760251605,1.56648440736505,0.113438570244299,-0.961347134671838,0.0765046820006668,0.38731264697419,0.0703471068348619,460
0.0978972466044961,1.94419721600451,0.448824952423251,9.16949065850009,1.19132554499151,1.04692204997769,-0.49229134202994,0.190521393467723,0.877318068407873,0.290518314813449,461
0.0623648461978228,2.23696945330265,0.541504016594421,6.11624665614385,1.00485535113411,1.29227444508538,-0.998749437707835,0.0781316637543475,0.706764881504143,0.18120164566695,462
0.109000189915068,2.62042731835081,0.528646877365593,19.6407992486653,1.34455613411941,0.950046590911204,-1.35015281083106,0.0338002768254693,0.868118784735899,0.0128251907273459,463
0.0841518102728866,2.78694464135824,0.568374360383424,27.8247466226596,1.44464182978956,0.634928077885022,-1.1326194110301,0.107908183701614,0.703658552867251,0.0463579374468283,466
0.116333285463726,2.66169673895743,0.387081330927388,14.7663787238164,1.20477821998232,0.380369250054709,-0.694799210948508,0.144616616986958,0.701398566467515,0.0503483782484892,467
0.109671476596731,2.69353358749629,0.449556172394674,13.0578111398293,1.56045010111174,0.199020763229877,-0.821957820843845,0.0667690166515012,0.840228728363784,0.0257619872446677,469
0.0900938655406378,2.32174407564455,0.617673360608502,1.31372825991162,1.44161262126402,-0.0504322370481097,-0.43391110041572,0.139150904637323,0.72936259900477,0.226491139384222,473
0.0406515878727659,2.15221159070715,0.941925109053893,30.4254011817483,1.47452851740568,0.670707030602452,0.13581066617193,0.0996879026764747,0.838242816412832,0.0674505401966543,476
0.0614534681735848,2.16564184303713,1.11411258409767,55.134518084332,1.29396040404695,0.845229700865309,-0.225935304793689,0.0801500770017117,0.872911064914966,0.173151068125913,479
0.0418969763852139,1.65937945179668,0.834891948840756,15.9450332243609,1.35079580561189,1.25078082728728,-0.83020705094412,0.122633183268982,0.720397439000493,0.146240838775991,481
0.0793172708846517,2.95880123820073,0.401949342020051,27.5557296545501,1.5860924360178,0.586680110216338,-1.25578283494926,0.0861904489963517,0.722610234120721,0.0118810889209054,482
0.0653046381900081,3.75656958875201,0.576139023648972,21.9754697511728,1.47551310625558,0.908500878159799,-1.36651544000748,0.121869310176782,0.257424531964566,0.0873595723819569,484
